0.00000,1.71446e-10,0.000197996,0.0313171,0.180741,0.326842,0.360070,0.411350,0.428756,0.455194,0.00000,0.00000,3.82439e-10,6.05037e-07,0.00428043,0.0966872,0.150963,0.263193,0.308262,0.382220
0.00000,1.00937e-09,0.000199308,0.0286654,0.175102,0.323243,0.357244,0.410086,0.428058,0.455173,0.00000,0.00000,4.31810e-10,7.61273e-07,0.00382199,0.0917678,0.145411,0.258422,0.304277,0.379736
0.00000,-3.42751e-10,0.000111268,0.0256350,0.169726,0.319462,0.353935,0.407504,0.425813,0.453649,0.00000,0.00000,4.87185e-10,2.74753e-07,0.00313498,0.0867796,0.139876,0.253571,0.300044,0.376873
0.00000,-5.82700e-11,0.000116269,0.0234853,0.164287,0.316002,0.351252,0.405918,0.424455,0.452510,0.00000,0.00000,5.22715e-10,3.34684e-07,0.00278848,0.0822428,0.134585,0.248885,0.296073,0.374064
0.00000,-4.44600e-10,6.12671e-05,0.0208708,0.159115,0.312207,0.348006,0.403976,0.423154,0.452229,0.00000,0.00000,5.46490e-10,1.27062e-07,0.00228950,0.0776545,0.129326,0.244115,0.291935,0.371449
0.00000,-2.86894e-10,6.65566e-05,0.0191421,0.153895,0.308743,0.345159,0.401755,0.421032,0.450328,0.00000,0.00000,5.38218e-10,1.48936e-07,0.00202923,0.0734872,0.124299,0.239490,0.287940,0.368590
0.00000,-3.50799e-10,3.32163e-05,0.0169189,0.148922,0.305059,0.342150,0.400197,0.420003,0.449959,0.00000,0.00000,4.60248e-10,5.93289e-08,0.00166667,0.0692786,0.119312,0.234822,0.283888,0.365872
0.00000,-2.52938e-10,3.73619e-05,0.0155308,0.143934,0.301515,0.339130,0.397975,0.418172,0.448928,0.00000,0.00000,3.24688e-10,6.70245e-08,0.00147300,0.0654662,0.114550,0.230257,0.279912,0.363227
0.00000,-2.24760e-10,1.79310e-05,0.0136730,0.139161,0.297949,0.336225,0.396096,0.416489,0.447372,0.00000,0.00000,1.46574e-10,2.77059e-08,0.00120925,0.0616171,0.109833,0.225688,0.275903,0.360329
0.00000,-1.96376e-10,2.05475e-05,0.0125496,0.134406,0.294386,0.333239,0.394358,0.415356,0.447245,0.00000,0.00000,-8.77385e-12,3.03788e-08,0.00106659,0.0581430,0.105333,0.221197,0.271984,0.357794
